frame,x,y,z
4.497000000000000000e+03,1.298617680218958348e-01,2.992857873788595108e-02,-1.647050050548495024e-03
4.513000000000000000e+03,4.512254833448532676e-02,2.622613524646925237e-02,-1.778786499615446102e-03
4.529000000000000000e+03,7.239795521808761389e-03,1.436196445540034033e-02,9.598891712647196484e-04
4.545000000000000000e+03,2.247696293105672788e-02,1.851417597650234503e-02,8.593221261284212685e-06
4.561000000000000000e+03,4.629164341994564114e-02,1.391396965957153627e-02,2.158789963633079775e-02
4.577000000000000000e+03,1.395713110235640569e-02,8.899674014217928697e-03,-3.281310931796922129e-03
4.593000000000000000e+03,-4.064959933666165148e-02,-1.560792616717029437e-02,-5.062974861134924426e-02
4.609000000000000000e+03,-9.544602226597470596e-02,-4.000538077984444607e-02,-3.557206677139844453e-02
4.625000000000000000e+03,-5.932427510238091201e-02,-1.441848428157679711e-02,-1.704395030554064008e-02
4.641000000000000000e+03,-5.202956315703429445e-03,7.395369613079484476e-03,5.711310456905026658e-03
4.657000000000000000e+03,-2.403963958646808050e-02,-2.599376755797278525e-03,-9.325951044091755279e-03
4.673000000000000000e+03,-6.264414286075344063e-02,-8.562725427531805295e-03,-1.694516249067712713e-02
4.689000000000000000e+03,-4.633111457167025243e-02,-1.419772143352355381e-02,-3.195551798000331040e-02
4.705000000000000000e+03,-5.987748328655747437e-02,-1.858511616016692708e-02,-2.936000088982889181e-02
4.721000000000000000e+03,-6.910202831861211870e-02,-2.021097617685950129e-02,-2.889333965080954914e-02
4.737000000000000000e+03,-7.705476159173736683e-02,-2.525513152977167802e-02,-3.075600756356481474e-02
4.753000000000000000e+03,-7.673955111697031151e-02,-2.999344609366884351e-02,-3.071140618774359510e-02
4.769000000000000000e+03,-8.325002878538752260e-02,-2.777648078264249865e-02,-2.821039578534379269e-02
4.785000000000000000e+03,-9.676631683236965042e-02,-3.367061619117009408e-02,-3.849569533026152290e-02
4.801000000000000000e+03,-9.368100541567242479e-02,-3.001363446686992204e-02,-3.412190871591606889e-02
4.817000000000000000e+03,-8.583863697656114733e-02,-2.932679449222967694e-02,-3.672452721876012793e-02
4.833000000000000000e+03,-8.355256401886042295e-02,-3.509387104773812466e-02,-3.953640921978193723e-02
4.849000000000000000e+03,-1.028409844301522019e-01,-3.576491923273086154e-02,-3.109982530605995624e-02
4.865000000000000000e+03,-9.018081555477631961e-02,-2.271753932318029343e-02,-1.083900866154786577e-02
4.881000000000000000e+03,-5.876756487715259492e-02,-6.919758107920313123e-03,-7.068621502449280941e-04
4.897000000000000000e+03,-2.558600750315270789e-02,1.464624658060621754e-02,1.998080605377372532e-02
4.913000000000000000e+03,-9.957297448732381484e-02,-1.290247126021954426e-02,-1.216272406749936176e-02
4.929000000000000000e+03,-1.504970830605570908e-01,-5.084166289063656030e-02,-3.068215317824161958e-02
4.945000000000000000e+03,-1.145984965975404696e-01,-1.909531330207211303e-02,-2.836823364408836042e-03
4.961000000000000000e+03,-4.892270286180286365e-02,2.536095555945059796e-02,1.928449907007730862e-02
4.977000000000000000e+03,-5.937851909485979823e-02,1.270412076330026604e-02,-1.151105697194759053e-02
4.993000000000000000e+03,-6.096239074266078528e-02,9.344911751155008869e-03,-1.241489462721491119e-02
5.009000000000000000e+03,-1.057928917951327513e-01,-1.270349583466012615e-02,-2.443367651206284144e-02
5.025000000000000000e+03,-5.365609981118409089e-02,-1.303168566177177745e-02,-3.307228777023674821e-02
5.041000000000000000e+03,2.577547758725038871e-02,1.613749934275368961e-02,1.910530572734833038e-02
5.057000000000000000e+03,4.078059805348832612e-02,2.124808171258264419e-02,2.198078510800557939e-02
5.073000000000000000e+03,9.402062705559191894e-03,1.078163911999955801e-02,3.145603772157236355e-02
5.089000000000000000e+03,-1.098040154667487833e-01,-4.572281253206283286e-02,-2.993235469890109107e-02
5.105000000000000000e+03,-1.353454676201832907e-01,-4.316319643759311542e-02,-4.808587911699405658e-03
5.121000000000000000e+03,-1.332384024424348723e-01,-2.931598360302394707e-02,8.102799602237149845e-03
5.137000000000000000e+03,-1.446120446153781880e-01,-4.948401295375043363e-02,-1.313368817797744802e-02
5.153000000000000000e+03,-1.308077561780150999e-01,-4.655033749853150493e-02,-2.410501592258344414e-02
5.169000000000000000e+03,-1.530681015559255675e-01,-7.877609473906066473e-02,-7.089066591850642918e-02
5.185000000000000000e+03,-8.256830591629653326e-02,-3.951793664776099418e-02,-2.835609858240190420e-02
5.201000000000000000e+03,-2.211492330727351033e-02,-1.634394131812562725e-02,5.308011022645712368e-02
5.217000000000000000e+03,8.487879467812864398e-02,4.428084383838597725e-03,7.119105945380896361e-02
5.233000000000000000e+03,4.972861698434918182e-02,1.312019055155474144e-02,2.086078473429150634e-02
5.249000000000000000e+03,-5.823394871219100821e-02,-1.139055580530229893e-02,-5.721888218458658082e-02
5.265000000000000000e+03,2.881151764292964879e-02,2.937880304943447582e-02,4.625064596881065665e-02
5.281000000000000000e+03,8.661070333744694261e-02,2.631198760062001055e-02,6.175903018672745937e-02
5.297000000000000000e+03,3.247535423138610960e-02,2.314276144423579873e-02,3.477914607426588894e-02
5.313000000000000000e+03,1.122020089258499685e-02,1.854833097412345033e-02,4.200447771996960317e-02
5.329000000000000000e+03,-2.520910362764453710e-02,1.871146483156476553e-02,3.446418494976336011e-02
5.345000000000000000e+03,-3.675531124727704491e-02,-6.106292648054508637e-03,-1.402789034875047587e-02
5.361000000000000000e+03,-1.104724715335083651e-01,-5.357998988624937398e-02,-4.492063333636297368e-02
5.377000000000000000e+03,-1.397885288915487190e-01,-5.564526177953971892e-02,-1.310477605709196164e-02
5.393000000000000000e+03,-1.378643011086282955e-01,-6.083659071444879468e-02,-9.925482742770748781e-03
5.409000000000000000e+03,-1.011011617703583831e-01,-2.992382492229728533e-02,1.390978195555354555e-02
5.425000000000000000e+03,-6.114030166184932641e-02,-6.274433091474120212e-03,2.434673713940199019e-02
5.441000000000000000e+03,3.176786887150411746e-03,6.580278572505171911e-03,3.776093446919294438e-02
5.457000000000000000e+03,6.342691392966808006e-02,1.632054121283497972e-02,8.050787764975438077e-02
5.473000000000000000e+03,3.742292965534264881e-03,1.309710188146052078e-02,4.803408212512371572e-02
5.489000000000000000e+03,1.406478158597039216e-02,1.306398438488446702e-02,6.656027425336055736e-02
5.505000000000000000e+03,3.145559742770805134e-02,1.905259143747502215e-02,8.469098901642103938e-02
5.521000000000000000e+03,3.054289249952880925e-02,1.935050353634475140e-02,6.883906591959013110e-02
5.537000000000000000e+03,-4.525360230489594571e-01,2.204309077769875114e-01,-1.492576223965446092e-01
5.553000000000000000e+03,-4.997225937933502116e-01,-4.589807824535351022e-02,-1.763639058934840242e-01
5.569000000000000000e+03,-4.483200163190769194e-01,-2.594469283878131360e-01,-1.276713712002270351e-01
5.585000000000000000e+03,-3.240283150695622005e-01,-4.312383638086170201e-01,-7.195860071829521254e-02
5.601000000000000000e+03,-2.244335344441175106e-01,-5.764335465168410888e-01,3.513109972090699279e-02
5.617000000000000000e+03,-1.018073728486202090e-01,-7.437453442900894274e-01,1.003209938083086533e-01
5.633000000000000000e+03,-3.491079805631523703e-02,-8.379514083587616957e-01,1.860450540483867266e-01
5.649000000000000000e+03,-1.230266119780695257e-02,-8.470890233474865916e-01,2.545483967448657903e-01
5.665000000000000000e+03,1.032828522969690861e-02,-8.378744531459412226e-01,2.412818091061026404e-01
5.681000000000000000e+03,-2.817121818820643095e-02,-7.981257962087090485e-01,2.524214792433667753e-01
5.697000000000000000e+03,-3.391286908091892954e-02,-7.505301317205759215e-01,1.984189098143785690e-01
5.713000000000000000e+03,-2.477906969671073850e-02,-7.363772962614457684e-01,1.626624042877524434e-01
5.729000000000000000e+03,-3.846042668807527626e-02,-7.226766862015773230e-01,1.326433772067878714e-01
5.745000000000000000e+03,-3.498458476340625400e-02,-7.157223086303301507e-01,1.457783175708672330e-01
5.761000000000000000e+03,-2.999986322322460014e-02,-7.081817539613860513e-01,1.364262527354279109e-01
5.777000000000000000e+03,-2.327588807447923680e-02,-7.010001440365248859e-01,1.422937366025473493e-01
5.793000000000000000e+03,-2.756807728900459442e-02,-6.965641552673950132e-01,1.455720583805284185e-01
5.809000000000000000e+03,-2.395263260141356973e-02,-6.961457210169571530e-01,1.392448737491705502e-01
5.825000000000000000e+03,-1.585769320918496358e-02,-6.866674246261319503e-01,1.604241970446293464e-01
5.841000000000000000e+03,-4.246211729906804004e-03,-6.874277382536264636e-01,1.536660393707206806e-01
5.857000000000000000e+03,-8.124334322807487754e-03,-6.909860746468793335e-01,1.630716668968826000e-01
5.873000000000000000e+03,1.351985238011280469e-02,-7.292701378577045590e-01,1.959574503773804655e-01
5.889000000000000000e+03,4.723404820502374174e-02,-8.105537978202043137e-01,2.236631243626734378e-01
5.905000000000000000e+03,5.926562759432362631e-02,-8.477382991333778373e-01,2.272660480935254634e-01
5.921000000000000000e+03,7.976161356383007495e-02,-9.072241743724878127e-01,2.773176078293468350e-01
5.937000000000000000e+03,3.876539548846198030e-02,-1.057045390415978448e+00,3.142649609347879514e-01
5.953000000000000000e+03,-2.893476977758144275e-01,-9.325300697887860535e-01,1.259684452557501499e+00
5.969000000000000000e+03,3.016659219350770749e-01,-1.057898900689579813e+00,4.176370045052132940e-01
5.985000000000000000e+03,5.078340387488163854e-01,-6.726657091025084467e-01,3.965892350310512571e-01
6.001000000000000000e+03,4.869903543210920560e-01,-6.275701375391820047e-01,3.452754834283057184e-01
6.017000000000000000e+03,5.291578622410810784e-01,-6.399070463603132586e-01,3.597869306172832848e-01
6.033000000000000000e+03,5.388536781940885811e-01,-6.224644304568257569e-01,3.678959871203426046e-01
6.049000000000000000e+03,4.972825815385306658e-01,-5.986856983718731318e-01,3.728241453046259313e-01
6.065000000000000000e+03,4.398207519745505056e-01,-5.486746447596905218e-01,3.219012204426306423e-01
6.081000000000000000e+03,4.061705975873494134e-01,-5.450694805705135204e-01,2.789892010065633809e-01
6.097000000000000000e+03,4.314833033156981745e-01,-5.644742995810517749e-01,2.599884321899950113e-01
6.113000000000000000e+03,4.451048111785237404e-01,-5.780348543582719545e-01,2.724816366128364198e-01
6.129000000000000000e+03,4.051915958113103677e-01,-5.464381689521083940e-01,2.663636896918628039e-01
6.145000000000000000e+03,3.103544428401893152e-01,-4.758370938575504638e-01,2.138079183068777034e-01
6.161000000000000000e+03,2.515269307599300452e-01,-4.226421701356405936e-01,1.497312929638304480e-01
6.177000000000000000e+03,2.382350411455368966e-01,-3.812912868121173249e-01,1.561973855615894080e-01
6.193000000000000000e+03,1.028521680021947243e-01,-3.007773085892979092e-01,1.285460788222409223e-01
6.209000000000000000e+03,1.151210395462147137e-02,-1.891266314091365475e-01,6.713059506780773289e-02
6.225000000000000000e+03,-2.458183688851614535e-01,1.212257774543164940e-02,3.273076926829042721e-01
6.241000000000000000e+03,-3.704583869307694066e-02,-3.048466676042928605e-02,1.997289046495379083e-02
6.257000000000000000e+03,-3.241907737361159059e-02,-3.158240828032551906e-02,1.628209018284856868e-02
6.273000000000000000e+03,-5.340344991472887465e-02,-4.154862928333321465e-02,2.576180496243615434e-02
6.289000000000000000e+03,-9.712015574484343661e-02,-6.314776712736099029e-02,1.876165861307433833e-02
6.305000000000000000e+03,-6.828040584753047870e-02,-4.698943915228860624e-02,1.177836118881572108e-02
6.321000000000000000e+03,-4.955736534466896603e-02,-3.230192628883932909e-02,2.742928809677594795e-02
6.337000000000000000e+03,8.637040626274457332e-04,1.978952261291081968e-02,9.458065894419546982e-02
6.353000000000000000e+03,9.023994740780992563e-02,2.676453031320595241e-02,5.932974273836488788e-02
6.369000000000000000e+03,1.157493133331495144e-01,2.642432150735045393e-02,7.595736836147644333e-02
6.385000000000000000e+03,5.669338055679202376e-02,3.716599638522055660e-02,1.183437974281498078e-01
6.401000000000000000e+03,6.518551942376465957e-02,6.283411396851007469e-02,1.434842192211446266e-01
6.417000000000000000e+03,7.717428698883292693e-02,6.943506803697963026e-02,1.333404823536871731e-01
6.433000000000000000e+03,4.957828700537266278e-03,2.224738749457402451e-02,6.498522258894463832e-02
6.449000000000000000e+03,3.674117513040705413e-02,2.737667997418231913e-02,9.768133829752813357e-02
6.465000000000000000e+03,6.479714466189576139e-02,3.732863620091529666e-02,6.652690412076031623e-02
6.481000000000000000e+03,1.079524600950494406e-01,2.275560951105112806e-02,7.494442952709148842e-02
6.497000000000000000e+03,9.114926844967917441e-02,3.220795051389822167e-02,8.095997164188024897e-02
6.513000000000000000e+03,1.007765439391117152e-01,5.413917338534278423e-02,1.015902996363505367e-01
6.529000000000000000e+03,7.402197688556085009e-02,3.120471913717287604e-02,5.648700928108782437e-02
6.545000000000000000e+03,-2.197208671766147023e-02,3.597275623158237290e-03,1.037048509198742509e-02
6.561000000000000000e+03,7.001889610803458015e-03,2.125635984936700279e-02,6.682003011720283325e-02
6.577000000000000000e+03,7.420909325243098265e-02,3.554855526360058832e-02,3.105119910799790731e-02
6.593000000000000000e+03,3.536104948724515945e-02,3.037177219626203614e-02,-2.047672799831760579e-02
6.609000000000000000e+03,7.142578812099682761e-03,2.879460484987951541e-02,2.844851554091753706e-02
6.625000000000000000e+03,5.885715818457861598e-02,4.065214440127252332e-02,3.056918614437328582e-02
6.641000000000000000e+03,9.099356765473509689e-02,1.735557038341649372e-02,3.028501178383662812e-02
6.657000000000000000e+03,4.250037821518986431e-02,1.048024598650903853e-02,2.526923246081275512e-02
6.673000000000000000e+03,3.731411009328126915e-02,2.339301928174255737e-02,7.048959000870182179e-02
6.689000000000000000e+03,3.523886530511214504e-02,2.342553837153991958e-02,4.321065314665530066e-02
6.705000000000000000e+03,3.011339374879013972e-02,1.839624593638521446e-02,2.656898002163423853e-02
6.721000000000000000e+03,-6.607595500446598880e-02,2.358010508761835839e-03,-8.724952210482797219e-03
6.737000000000000000e+03,8.156967760221301052e-04,2.265243173456162051e-02,1.320943458047777429e-02
6.753000000000000000e+03,2.409525814320334289e-02,1.868829676517034383e-02,1.903334966338120562e-02
6.769000000000000000e+03,4.756484462233771110e-02,-7.776031809971003551e-03,3.226119886927587138e-02
6.785000000000000000e+03,5.051472251022649795e-02,-4.072712691297328269e-02,4.483058171908282930e-02
6.801000000000000000e+03,8.422400098600693608e-02,-5.535488088284885866e-02,8.940506884402701915e-02
6.817000000000000000e+03,5.799897949831838567e-02,-5.957430503454413245e-02,1.093117015692975091e-01
6.833000000000000000e+03,8.632078772497409069e-02,-6.282268868968479691e-02,1.095317353888455997e-01
6.849000000000000000e+03,3.044122029913081534e-02,8.667854734623458429e-03,4.316895741442327433e-02
6.865000000000000000e+03,3.436720889745258772e-02,3.021921757483791646e-02,4.512516330970029604e-02
6.881000000000000000e+03,1.253861244043310286e-01,3.213005126079154089e-02,5.008013111778325532e-02
6.897000000000000000e+03,1.392803245446354865e-01,8.288387344965338771e-03,4.283247106448034164e-02
6.913000000000000000e+03,2.978398119965797175e-02,-1.732795274166353114e-03,3.783561647593636917e-02
6.929000000000000000e+03,2.812572056518643920e-02,9.704118610672628209e-03,5.992463810654320711e-02
6.945000000000000000e+03,5.772903923745061755e-02,1.840512033097942840e-02,6.704325222730828093e-02
6.961000000000000000e+03,8.528714870525111805e-03,1.974546927518278788e-02,4.245444499351574974e-02
6.977000000000000000e+03,4.261469437805539412e-02,2.260613748926802431e-04,4.514871479593214609e-02
6.993000000000000000e+03,7.490528366186613440e-02,8.365530023789364070e-03,9.061954192418818221e-02
7.009000000000000000e+03,9.030855270816977309e-02,8.084031919786698397e-03,7.144969307561857552e-02
7.025000000000000000e+03,6.612013283631935912e-02,3.968191524473146589e-03,6.815520642531476547e-02
7.041000000000000000e+03,1.383956039140069386e-02,-5.287699798141888390e-03,6.189266288459368409e-02
7.057000000000000000e+03,-1.152880253782695950e-02,-1.499759454694676863e-02,5.004939583888226573e-02
7.073000000000000000e+03,-2.504817902674197003e-02,-1.705959783606780106e-02,4.654698052780189416e-02
7.089000000000000000e+03,-2.526983397052456198e-02,-1.755999756263101549e-02,4.630808062268888109e-02
7.105000000000000000e+03,-2.468511793722145270e-02,-1.191522745517640744e-02,5.638939842307730960e-02
7.121000000000000000e+03,-2.992047387552778520e-02,-9.023785546745233602e-03,6.069478262338540153e-02
7.137000000000000000e+03,-2.655369231600646432e-02,-6.806960546458186781e-03,6.976000684304276001e-02
7.153000000000000000e+03,9.369405441073428570e-03,5.877267823973293497e-03,6.738544915672628477e-02
7.169000000000000000e+03,1.030613005873566301e-01,1.513062248518816030e-02,7.734473299322473794e-02
7.185000000000000000e+03,9.860862078792330399e-02,7.617486256587416814e-03,5.956493032826051109e-02
7.201000000000000000e+03,6.791173905687936108e-02,1.017761720933427032e-02,6.674138154795819511e-02
7.217000000000000000e+03,6.175204574017639780e-02,3.565220790251109190e-02,1.039060162199859083e-01
7.233000000000000000e+03,9.985401319692645272e-02,3.482877612360797681e-02,6.922025520884553251e-02
7.249000000000000000e+03,3.312075243536525410e-02,2.545817409211296317e-02,3.791201481694631004e-02
7.265000000000000000e+03,-2.890804751322948590e-02,1.552990767252122005e-02,2.408860702305119783e-02
7.281000000000000000e+03,3.293693077066197489e-02,3.441447687841131531e-02,3.455776378822379702e-02
7.297000000000000000e+03,8.788484895787583573e-02,2.470802444985600518e-02,4.922265708703289777e-02
7.313000000000000000e+03,4.095396649523443816e-02,1.981479609370156297e-02,5.845162894019919481e-02
7.329000000000000000e+03,2.923912500132705081e-02,-2.243317647651621449e-02,3.414999262732688889e-02
7.345000000000000000e+03,1.481103584341974394e-02,-3.068298095101860620e-02,9.367485389920313099e-03
7.361000000000000000e+03,-1.284528110508406824e-02,-1.895600861808128396e-02,1.021273936986541800e-02
7.377000000000000000e+03,1.298204219954059851e-02,-1.489401434293993742e-02,-2.245401347333589315e-02
7.393000000000000000e+03,4.171965686854028216e-02,-5.744174343301156060e-03,-1.281844110716940863e-02
7.409000000000000000e+03,-5.137124103812100440e-02,-2.156753799712678513e-02,-1.582796685832027483e-02
7.425000000000000000e+03,-9.393421098108752088e-02,-5.392693440643564484e-02,-7.500855911928559425e-03
7.441000000000000000e+03,-2.664351593447543062e-02,-1.351084319258147662e-02,1.184365063840418439e-02
7.457000000000000000e+03,-3.868794668938883158e-02,-2.266016596737836092e-02,1.125633645558840601e-02
7.473000000000000000e+03,-6.244289637388256847e-02,-3.888719322654448501e-02,1.047932445744395070e-02
7.489000000000000000e+03,-6.340986789253313938e-02,-3.774835098713114068e-02,3.554883134481276463e-02
7.505000000000000000e+03,-1.968532929417600441e-02,-3.051956618820809465e-03,7.255811151065985620e-02
7.521000000000000000e+03,-2.787369783025628669e-02,-3.259380835008930666e-02,9.335996777813143632e-02
7.537000000000000000e+03,-1.106996823092445403e-01,-5.892234823329919879e-02,9.803577579915864759e-02
7.553000000000000000e+03,-2.576230722640710999e-02,-1.750792134754793061e-02,1.296693939390764494e-01
7.569000000000000000e+03,-3.100966171804930144e-02,-2.272486352413335270e-02,1.297025835194006993e-01
7.585000000000000000e+03,-5.527746605017725551e-02,-2.746345526076902216e-02,1.513832447170777029e-01
7.601000000000000000e+03,-2.387661603564683762e-05,-3.877365659627404152e-03,1.557884494961734312e-01
7.617000000000000000e+03,1.327361521600198546e-01,-1.801907585267256001e-02,9.806707109147512480e-02
7.633000000000000000e+03,-2.859027088370824990e-02,-1.247529050110923049e-02,-3.630400151089555050e-02
7.649000000000000000e+03,-1.211078542283221086e-02,-4.450981836097251017e-03,-4.209670409866970997e-02
7.665000000000000000e+03,-1.317263056281334395e-02,-4.850667432108834304e-03,-4.055190552447334590e-02
7.681000000000000000e+03,-7.316028354841590600e-03,-1.732976074902962613e-02,-2.313704225728209496e-02
